HGNC_symbol,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
CRTAP,9.154001278,9.768282472,8.750853686,11.77388431,11.26562737,11.08388366
CRTC1,9.292335822,9.53881588,9.430334093,9.864645308,10.0667672,10.51236347
CRTC2,11.86768042,11.92912117,11.5199379,12.53631918,12.26389134,12.38720907
CRTC3,12.4080931,11.96305383,12.53189513,13.05938828,12.23181825,13.24760186
CRTC3-AS1,6.116049387,6.131617921,6.29618768,6.243638289,6.345379965,6.306399962
CRY1,12.58513389,11.98204054,12.14136458,9.899183281,9.885285132,9.312413273
CRY2,10.82335511,10.63646053,11.04472152,10.93445215,10.68476783,11.51527755
CRYBB1,6.058513389,6.031277264,5.684002536,6.080957172,6.258007383,6.359686744
CRYBB2P1,8.806180159,8.72396613,9.918454285,7.781780242,7.931280687,8.882019259
CRYBG1,10.82705189,10.49083572,11.2810834,9.786563041,10.60119918,9.390922458
CRYBG2,6.484984805,6.314537953,7.272765767,7.645821622,6.987415522,7.798172195
CRYBG3,9.534236874,10.17887387,10.18675967,7.847962739,8.856807903,8.468445652
CRYGS,6.589028203,7.053203711,6.83434583,6.715453324,6.882481134,7.225457147
CRYL1,8.787086635,8.566878252,8.796224145,10.44444895,10.04058759,11.01776419
CRYZ,9.318986744,9.100652308,9.460743478,10.49824977,10.01135614,10.4974338
CRYZL1,9.124035495,9.010555421,9.067193343,9.463883209,9.330667375,9.549791057
CRYZL2P,5.684002536,6.212790155,5.684002536,5.684002536,6.592587141,5.684002536
CRYZP1,6.363389184,6.314537953,6.261649895,6.080957172,6.068066365,6.215893106
CS,13.69849152,13.13803903,13.38772019,13.34507045,12.7566174,12.74358517
CSAD,6.911019108,7.303089865,7.357237747,7.279174508,7.544613704,7.839839127
CSAG3,5.990074363,6.173951857,6.389167843,5.684002536,6.113084811,5.872985945
CSDE1,15.42808815,14.97301821,15.40262626,15.0016143,14.56720454,15.01195758
CSE1L,12.46195026,12.2551906,12.16583237,11.97083202,12.08405254,11.5170187
CSF1,16.5134948,17.36672413,16.80903573,11.57009098,13.18072415,12.02474859
CSF1R,6.116049387,8.570739856,6.328775079,6.308732116,10.98351778,6.359686744
CSF2,18.11756428,17.54556081,16.62304222,9.722560822,10.93366893,9.525669133
CSF2RA,6.253970968,7.508561807,6.882792392,7.102735711,7.611720576,7.370467624
CSF2RB,12.77088276,14.25812301,13.40975712,12.60437228,12.98199635,12.28389931
CSF3,5.684002536,7.11513236,5.684002536,5.684002536,5.684002536,5.684002536
CSF3R,5.990074363,8.589888722,6.039207632,6.028044969,9.309854744,6.061164679
CSGALNACT1,6.992773616,7.173740309,6.65176035,7.248119451,7.544613704,7.761360183
CSGALNACT2,11.56492706,11.46748701,11.27987178,11.88900379,11.75508223,11.96669496
CSGALNACT2-DT,6.858561078,6.56889203,6.389167843,6.338722966,6.700053429,6.613438665
CSK,13.9415975,13.94073799,13.06754606,14.88898303,14.73059245,14.26324711
CSKMT,9.105747395,8.385346723,8.446919664,8.284119025,7.942566086,7.868806353
CSNK1A1,13.46862646,13.32541479,13.3167123,13.10227015,13.01925521,12.9023456
CSNK1D,13.78459551,13.48408385,13.85211063,13.45809653,13.26572599,13.69974107
CSNK1E,12.22456417,11.92394318,12.4197969,11.47599507,11.29276452,11.65782289
CSNK1G1,12.12978618,11.70423935,12.15034019,11.70656698,11.37173822,11.42681475
CSNK1G2,12.80265471,12.82781621,12.62617015,13.80933602,13.36516634,13.51741682
CSNK1G2-AS1,6.363389184,6.45326313,6.1850857,6.47063773,6.371894938,6.497529838
CSNK1G2P1,5.990074363,6.031277264,6.09381558,6.080957172,6.016855862,5.872985945
CSNK1G3,12.00488323,11.45471823,12.09218289,11.43268705,10.75075649,11.15941963
CSNK2A1,13.46773939,12.91632289,13.20565694,12.42563149,12.39804073,12.29281793
CSNK2A2,12.88181797,12.45839694,12.83065845,12.18076318,11.9926037,11.92796147
CSNK2A3,6.681070627,6.42775076,6.444439246,6.243638289,6.421868569,6.454566232
CSNK2B,11.78224199,11.32545492,11.25110169,11.16492652,11.05923402,10.39500048
CSPG4,5.90063054,6.973792233,5.684002536,6.028044969,8.071001277,6.010865934
CSPG4BP,5.684002536,6.401249615,5.684002536,5.965133095,6.113084811,5.684002536
CSPG4P10,6.116049387,6.688413461,6.943888843,6.243638289,6.68306074,7.460755245
CSPG4P12,5.90063054,5.967778528,6.495641101,6.028044969,6.190960507,6.538124066
CSPG5,6.893841624,6.282649104,7.216662312,7.348563625,6.68306074,7.155755418
CSPP1,9.637156409,9.236752778,9.742643949,9.821444322,9.322378785,9.971461395
CSRNP1,13.99982548,12.81368923,13.43581901,11.02338728,10.94646135,10.73605483
CSRNP2,11.27687899,11.01062759,11.1020696,10.86489982,10.5304866,11.04095006
CSRP1,10.84448318,11.42779133,10.67135207,12.20310827,12.60190213,11.98630697
CSRP1-AS1,6.636318847,6.917242183,6.817639033,7.289343419,7.5971163,7.677791109
CSRP2,6.058513389,6.524755774,5.97426954,5.88294886,5.876459265,5.684002536
CSRP3-AS1,5.90063054,5.884823932,5.889425093,6.080957172,6.113084811,5.872985945
CST3,5.684002536,11.63394549,6.261649895,5.88294886,12.55456293,6.595266154
CST6,9.955961256,8.129090345,10.25380118,5.88294886,7.14895907,5.684002536
CST7,13.93101671,13.20527314,13.32142893,13.72295905,13.23163685,13.48732268
CSTA,5.684002536,7.027394568,6.09381558,5.684002536,7.191037623,6.105385029
CSTB,13.01530068,13.1325994,12.69389401,13.50356856,13.3180513,13.32416357
CSTF1,12.14021752,12.00253596,11.84105223,11.81485705,11.61077135,11.72225207
CSTF2,12.04270868,11.83176335,11.49978708,10.4716008,11.4867883,10.21981076
CSTF2T,12.37598472,11.99972626,12.1902144,11.98762942,12.008414,12.76626597
CSTF3,11.6990018,11.08478354,11.2615743,10.6859361,10.40236127,10.4379574
CSTF3-DT,5.90063054,5.884823932,6.039207632,6.394675016,6.533028503,6.384711672
CSTPP1,8.980747553,9.616397178,8.75792996,10.12268562,10.21677971,9.781180664
CT75,5.990074363,6.776724038,6.09381558,5.684002536,5.684002536,5.951075045
CTAGE13P,6.058513389,5.884823932,6.1850857,5.684002536,5.684002536,5.684002536
CTAGE7P,6.116049387,6.131617921,6.470497404,6.028044969,6.113084811,6.181888762
CTBP1,13.1750938,13.18331129,12.88802278,13.98410045,13.69868058,14.02585898
CTBP1-AS,6.893841624,7.218506969,7.37744155,7.160913762,7.308647842,7.851503182
CTBP1-DT,9.618013339,9.873636523,9.441269125,11.9119183,10.93704638,12.37694119
CTBP2,6.538771651,7.517121589,6.519953428,5.965133095,7.689154318,6.215893106
CTBS,11.26671052,11.34385475,10.98127304,11.4715233,11.13705426,11.0649598
CTC1,11.33513106,11.19639414,11.48986704,12.24183568,11.84767509,12.14022562
CTCF,12.76920364,12.86070255,12.47825532,13.24646999,13.26411444,13.02836698
CTCF-DT,6.395906702,6.401249615,6.328775079,6.446232613,6.317676649,6.333626357
CTDNEP1,13.5020817,13.03769834,12.99780474,13.50939541,13.11220989,13.14341345
CTDP1,12.20517794,12.1643359,11.93984454,12.18410673,12.04829064,12.26511824
CTDSP1,13.14599936,12.91929929,13.09981976,14.01668334,14.00206056,13.67002951
CTDSP2,12.23468204,12.93519311,12.70092468,14.95028495,14.32194239,14.9036061
CTDSPL,6.512361826,7.812258079,6.65176035,6.92067852,8.888208713,7.059162446
CTDSPL2,11.17833888,11.45523116,10.89604065,11.8912373,11.81245143,11.41892026
CTDSPL2-DT,5.90063054,5.884823932,5.889425093,6.028044969,6.016855862,6.061164679
CTF1,6.058513389,6.373645091,5.97426954,6.367314084,6.445528701,6.247764386
CTH,7.634322375,8.102218781,7.913885524,7.458815193,7.46551967,7.309232511
CTHRC1,6.116049387,6.173951857,6.389167843,5.965133095,5.955976396,6.306399962
CTIF,8.720153812,8.737719869,9.064356365,8.871258386,8.202158372,9.316443203
CTLA4,11.05218217,11.76010086,12.3092718,7.754330885,8.975770768,9.113487927
CTNNA1,15.55931305,14.22497968,15.98812902,12.61904393,12.55960827,12.41851295
CTNNAL1,9.30305613,9.509346287,9.397016909,8.374256701,9.611120869,7.559480992
CTNNB1,14.46579797,15.02988938,14.75998878,13.33101854,13.95280883,13.49197658
CTNNBIP1,8.708003015,8.298909877,8.201170648,10.22675651,9.932174026,9.970187971
CTNNBL1,12.21472738,12.03959876,11.83322848,11.44693066,11.78611264,11.10661609
CTNND1,7.395926168,8.470823278,7.510093222,7.432185783,9.138501181,7.717040192
CTNS,13.86865154,12.87341981,13.59377675,11.95703859,11.40332702,11.69059015
CTNS-AS1,6.992773616,6.987454028,7.839862153,6.494239099,6.573231087,6.88881856
CTPS1,13.4470347,12.67902781,12.99835712,9.908058055,10.70631004,9.231459013
CTPS2,7.88023913,8.411550417,6.543505487,9.724238138,9.639692856,7.767568808
CTR9,12.8652965,13.02480157,12.90520894,13.34330444,13.3814855,13.26622128
CTRC,5.90063054,5.684002536,5.889425093,5.88294886,5.876459265,6.247764386
CTRL,6.166599461,6.501690324,6.1850857,6.207898878,6.225570687,6.145279158
CTSA,11.68176122,11.35544263,11.67035771,12.67044292,12.26496617,12.6725405
CTSB,14.30558002,15.65612361,15.21849735,13.98410045,15.43096019,14.84777451
CTSC,14.3695869,14.31728177,13.78133993,14.43751088,14.66147406,13.65321083
CTSD,13.58349925,13.59084106,11.78963505,14.71962721,14.5932688,14.1500964
CTSF,9.03337163,7.994896558,9.394767845,11.02610113,9.367380601,11.86476499
CTSH,9.768296085,11.65820512,9.498912863,8.706210423,11.23028338,9.122741632
CTSK,6.893841624,7.757034074,6.928960673,7.74038381,8.243198009,8.192590254
CTSL,7.053823798,10.37404025,8.609124123,6.815726725,10.66452983,7.983944723
CTSO,7.779375185,8.958880812,8.141817851,8.584274064,9.474037593,9.667799168
CTSS,12.03952783,13.23379598,12.09872367,12.83956768,13.55593558,12.83817432
CTSV,6.166599461,6.314537953,6.039207632,6.028044969,6.39735457,6.105385029
CTSW,10.5722637,13.45130138,12.34706235,10.90526483,13.50647226,12.89767647
CTSZ,11.81051017,13.6606434,12.03266076,13.04424893,14.56142087,13.18561296
CTTN,9.145077801,8.354131352,9.904336596,5.88294886,7.640429886,6.631216698
CTTN-DT,6.613014956,6.45326313,6.519953428,6.207898878,6.258007383,6.359686744
CTTNBP2,5.684002536,6.131617921,5.684002536,5.684002536,6.258007383,5.684002536
CTTNBP2NL,7.559854665,8.674735249,7.746587551,6.877073352,8.321747139,7.155755418
CTU1,11.18267222,10.2278018,10.41054796,9.902147644,9.55220516,9.536057002
CTU2,12.31744122,11.35159034,11.57184106,9.398031367,9.649642379,9.216428166
CTXN1,11.5290821,9.010555421,11.48040572,7.358150095,6.825527417,7.404089643
CTXND1,5.990074363,6.031277264,5.97426954,6.028044969,6.068066365,6.181888762
CUBN,6.292768387,6.401249615,6.359695104,6.84688864,6.533028503,7.145433807
CUEDC1,6.960853961,7.196345928,7.069335333,6.47063773,7.99219275,6.497529838
CUEDC2,10.23625994,10.33885111,9.888485568,11.33103122,11.22089479,10.93549806
CUL1,13.10398905,12.84376574,13.44975294,12.1331209,12.27647022,12.0624902
CUL2,11.98062478,11.80142821,11.98291089,11.09815233,11.2634772,11.01899385
CUL3,12.61908879,12.36324108,12.59753271,12.82873378,12.30548829,12.84754298
CUL4A,12.86417333,12.42003408,12.7743625,12.46739267,12.79264941,12.13909566
CUL4B,10.03012496,10.85211943,10.12051067,12.46489582,11.8679792,12.37957482
CUL5,11.9009254,11.34163694,11.65174754,10.77174068,10.76299002,10.72629858
CUL7,9.772146734,10.43674619,10.11371461,10.89119093,10.85728827,11.02879349
CUL9,9.430667399,9.994591366,9.511412594,11.23988965,10.859426,11.2428154
CUTA,13.00657241,11.6330391,12.667972,13.38510327,12.51106295,13.22621407
CUTALP,9.87059207,10.04189969,8.616953185,10.28916068,10.2355751,9.817064317
CUTC,10.41035579,9.98750087,9.967554498,10.2243924,10.01135614,10.14509071
CUX1,11.39983062,11.85020883,11.23992947,12.00629556,12.15331156,11.92140353
CUZD1,6.764220249,7.173740309,7.069335333,6.815726725,7.261098343,7.537389904
CWC15,11.28697623,11.21590012,11.00199971,10.89044638,11.09232274,10.78242085
CWC22,10.9051953,11.16850939,11.02315687,10.56885496,10.68797968,10.54859789
CWC25,11.18699257,11.35599211,11.1552416,10.76363066,11.0221912,10.73156016
CWC27,10.78870246,10.8966262,10.75224886,10.3619282,10.5935116,10.22088111
CWF19L1,10.99007256,10.98171573,10.8753257,10.84659023,10.99393261,10.60539534
CWF19L2,9.977782785,10.18879362,10.07224881,10.34788343,10.28311068,10.45896427
CX3CL1,6.253970968,6.131617921,6.039207632,5.684002536,5.955976396,6.061164679
CX3CR1,6.723616076,6.42775076,6.1850857,7.432185783,6.936310697,6.714897443
CXADR,6.636318847,7.499942022,7.157638906,6.127464679,6.6299629,6.557637453
CXCL1,5.684002536,7.922368337,5.684002536,5.684002536,5.876459265,5.684002536
CXCL10,8.001427004,9.586620371,11.23243293,5.88294886,5.876459265,6.538124066
CXCL11,6.456536923,6.650444886,7.776009808,5.684002536,5.684002536,5.684002536
CXCL16,10.17804379,10.33439131,9.047214097,10.05775002,11.28854135,10.46258653
CXCL2,5.684002536,8.37650013,5.889425093,5.684002536,5.955976396,5.684002536
CXCL3,5.684002536,8.415869652,6.039207632,5.684002536,5.684002536,5.872985945
CXCL5,5.684002536,6.401249615,5.889425093,5.684002536,6.016855862,5.684002536
CXCL8,10.69672265,13.81143809,10.77048838,6.127464679,8.489237947,6.181888762
CXCL9,6.944513597,9.658143749,10.64992808,5.684002536,5.955976396,6.497529838
CXCR1,5.90063054,5.967778528,5.684002536,6.367314084,7.071222756,6.181888762
CXCR2,5.684002536,6.45326313,5.889425093,6.127464679,8.287392671,6.181888762
CXCR2P1,5.684002536,6.173951857,5.684002536,5.684002536,6.592587141,5.684002536
CXCR3,13.87669369,13.83763231,9.79802709,12.91960476,14.04828245,10.29998072
CXCR4,10.6081674,11.08941793,10.46064567,13.28816365,11.74818037,13.57891297
CXCR5,8.255174638,7.372372618,7.056112649,5.965133095,6.39735457,6.061164679
CXCR6,12.40963371,14.46016119,11.77638174,11.65754606,13.2247489,10.52454326
CXorf38,11.35957547,11.4371692,11.26647639,11.40793718,11.35971165,11.31315516
CXorf58,5.990074363,5.884823932,5.889425093,5.965133095,6.190960507,5.872985945
CXorf65,7.530741488,8.012425839,7.825941404,7.205357517,7.280352804,7.353293675
CXXC1,12.09611935,11.92949032,11.92983965,12.19950817,12.42737732,12.14839147
CXXC5,9.935519462,9.521207168,9.339697562,6.934799929,9.477769744,7.155755418
CXXC5-AS1,6.253970968,6.248855168,6.261649895,5.684002536,6.016855862,5.684002536
CYB561,8.946833894,9.054955025,9.714128142,10.1848125,9.387375453,10.21766767
CYB561A3,11.2802526,11.27171809,10.99167364,12.26239879,12.27086343,11.84410933
CYB561D1,11.48941159,11.00011726,11.37144607,11.38803767,11.24397998,11.60886574
CYB561D2,11.14245365,11.00292752,10.67872979,11.19477838,11.47150291,10.76786256
CYB5A,8.299591564,8.846320707,9.874068298,8.438180451,8.730016462,9.287991173
CYB5B,13.13542473,13.06129971,13.18591005,12.83377392,12.84551321,12.47468165
CYB5D1,8.683380278,7.69933627,8.540737098,7.551772839,7.449068241,7.697566564
CYB5D2,9.265176374,9.300208156,9.367498657,10.27894628,9.955056036,10.81110325
CYB5R1,9.620153041,9.563873639,9.701471665,10.75792636,10.29158715,11.43328379
CYB5R2,5.684002536,6.282649104,6.224787199,5.88294886,5.955976396,6.277846683
CYB5R3,12.47642982,12.30639551,12.44810962,12.96695564,12.76822312,12.80792126
CYB5R4,10.75513731,10.97600611,10.47555291,10.87170636,11.18896152,10.44255028
CYB5RL,7.428393162,7.832375563,7.501083055,8.792773154,9.258626771,9.08298934
CYBA,15.50813845,14.84201186,14.52431859,15.36086603,15.05206313,14.75083667
CYBB,5.684002536,9.980375173,6.1850857,5.88294886,9.633021193,6.145279158
CYBC1,12.72162489,12.7933517,12.44135425,12.91577063,13.31312417,12.92037929
CYBRD1,6.976937352,7.971158836,9.367498657,8.039778811,8.562382635,11.12329024
CYC1,12.90494055,12.78501334,12.42692735,11.96094242,12.47087525,11.67429959
CYCS,14.62259595,13.70702135,14.00019531,11.7204517,11.95713216,11.17494583
CYCSP10,6.058513389,6.031277264,5.889425093,6.169412848,6.068066365,5.872985945
CYCSP34,5.684002536,6.031277264,5.97426954,5.965133095,5.876459265,5.951075045
CYCSP38,6.116049387,6.031277264,6.09381558,5.88294886,5.876459265,5.951075045
CYCSP45,6.253970968,6.031277264,6.141806269,5.88294886,5.876459265,5.951075045
CYCSP52,6.166599461,5.967778528,6.261649895,5.965133095,6.016855862,5.951075045
CYCSP55,6.166599461,5.967778528,6.1850857,5.88294886,5.684002536,5.872985945
CYFIP1,10.59738175,11.13751957,11.08829127,10.88671782,11.17243911,10.94004948
CYFIP2,13.35472641,12.5940354,12.89851687,15.27054449,14.20760998,14.93974292
CYGB,5.684002536,6.959946634,6.039207632,6.494239099,8.269886201,7.272747557
CYHR1,10.95756257,11.14135024,10.93428875,11.88900379,11.6022908,11.86851997
CYLD,15.22430039,15.25301369,15.516585,15.01255382,14.39315536,14.67373831
CYLD-AS1,8.106206876,8.046807898,8.379094864,7.183355729,7.354336868,7.092321825
CYP11B1,5.684002536,5.684002536,5.684002536,6.27712853,5.876459265,6.384711672
CYP19A1,6.166599461,9.316207917,5.97426954,5.684002536,8.996838394,5.951075045
CYP1A1,7.179706604,6.501690324,7.571388009,7.808659104,7.14895907,7.941258105
CYP1B1,12.38541067,11.72139675,10.94120485,11.44185979,12.96109452,9.085358826
CYP1B1-AS1,7.243936385,6.887727591,6.800631988,6.732952317,6.840084331,6.247764386
CYP20A1,10.73166057,10.82299148,10.92501533,10.55669949,10.24978403,10.97468539
CYP21A1P,5.990074363,6.131617921,5.97426954,6.243638289,6.153695847,6.145279158
CYP26A1,5.684002536,6.887727591,5.889425093,5.684002536,6.68306074,5.684002536
CYP26B1,7.669966482,5.684002536,6.850765612,5.965133095,5.684002536,5.684002536
CYP26C1,5.684002536,6.084680694,6.1850857,5.684002536,5.876459265,6.061164679
CYP27A1,5.684002536,8.201604878,6.09381558,5.88294886,10.03806922,5.951075045
CYP27B1,8.687514283,9.802651569,8.455716192,7.23757841,8.761259856,7.468638223
CYP2B6,5.684002536,6.42775076,5.889425093,6.715453324,6.113084811,7.729859898
CYP2D6,6.893841624,6.973792233,7.133126928,7.066279886,6.854423589,7.529937784
CYP2D7,6.395906702,6.401249615,6.610175878,6.446232613,6.190960507,6.746248139
CYP2D8P,6.292768387,6.084680694,6.1850857,6.207898878,6.258007383,6.47636798
CYP2E1,5.684002536,5.684002536,7.804777023,5.88294886,5.955976396,8.045509668
CYP2F2P,6.116049387,6.084680694,6.1850857,6.127464679,6.225570687,6.333626357
CYP2R1,9.401066271,9.323010305,9.465035264,9.104348832,9.191882932,9.432327871
CYP2S1,5.90063054,6.825887558,5.889425093,6.169412848,7.749182355,6.061164679
CYP2T1P,6.329109341,6.45326313,6.29618768,7.183355729,7.473662719,6.576674769
CYP2U1,6.589028203,6.688413461,6.65176035,7.638247625,7.38965795,7.566758219
CYP2W1,5.90063054,5.884823932,5.97426954,6.169412848,5.684002536,5.872985945
CYP3A5,6.395906702,6.776724038,6.83434583,6.581851957,6.512108865,6.88881856
CYP4F12,5.990074363,5.684002536,6.63122822,5.684002536,5.684002536,6.408808821
CYP4F2,5.684002536,5.684002536,5.889425093,6.308732116,6.225570687,6.145279158
CYP4F22,11.5159795,10.0636343,12.21704171,9.040804484,9.336852319,9.958676018
CYP4F26P,6.166599461,6.173951857,6.470497404,6.127464679,5.876459265,6.576674769
CYP4F29P,5.684002536,5.684002536,6.1850857,5.684002536,5.876459265,6.631216698
CYP4F3,5.684002536,5.684002536,5.97426954,6.028044969,6.468412658,6.010865934
CYP4F35P,6.329109341,6.872632807,6.417368493,6.27712853,6.512108865,6.061164679
CYP4V2,8.557835605,9.01337159,9.358291758,10.11759745,9.876849129,10.76932503
CYP51A1,10.82612858,10.1663771,10.48189475,8.821535034,8.991600854,8.676298906
CYP51A1-AS1,6.329109341,6.084680694,6.224787199,6.080957172,6.225570687,5.951075045
CYP51A1P2,6.292768387,6.173951857,6.328775079,5.965133095,6.068066365,6.010865934
CYP7B1,6.116049387,6.959946634,7.416850729,5.684002536,5.955976396,6.215893106
CYREN,11.10717268,11.60604099,11.59783775,11.38328412,11.5682963,11.44384888
CYRIA,5.684002536,7.677010328,6.328775079,5.88294886,7.986769452,6.277846683
CYRIB,13.08406047,12.89908834,12.49218031,12.14439982,12.89893321,11.36483353
CYS1,6.538771651,6.173951857,7.510093222,6.539296354,6.153695847,6.977509478
CYSLTR1,6.212174677,6.945910938,10.7583544,6.207898878,7.380925468,10.05550665
CYSLTR2,7.588301655,6.650444886,8.789338815,8.27007144,6.749152272,9.593536686
CYSRT1,6.363389184,6.742434788,6.495641101,6.906355321,7.231598388,6.576674769
CYSTM1,10.32790058,9.170332655,10.00918093,10.01185462,9.187319886,9.715756649
CYTH1,12.12228876,13.00794891,12.58532846,14.21326819,13.72781343,14.46624904
CYTH2,11.15206164,11.12789811,10.86485544,12.0648496,11.72219584,11.83959467
CYTH3,7.588301655,7.323304791,8.247872085,7.768128535,7.280352804,8.543561243
CYTH4,12.3633202,13.59468603,12.44945691,13.46648284,14.11937798,13.471027
