,ensembl_gene_id,ensembl_transcript_id,hgnc_symbol
168886,ENSG00000269560,ENST00000601420,
93073,ENSG00000269570,ENST00000601906,
102659,ENSG00000269609,ENST00000473970,C10orf95-AS1
169583,ENSG00000269653,ENST00000594299,
166495,ENSG00000269656,ENST00000602048,NOP53-AS1
166430,ENSG00000269680,ENST00000594056,
165209,ENSG00000269688,ENST00000600473,
168885,ENSG00000269693,ENST00000593682,
171843,ENSG00000269696,ENST00000596587,ZNF470-DT
34915,ENSG00000269713,ENST00000698832,NBPF9
171743,ENSG00000269720,ENST00000636079,CCDC194
27393,ENSG00000269737,ENST00000596308,
93372,ENSG00000269743,ENST00000594199,SLC25A53
171440,ENSG00000269800,ENST00000598554,PLEKHA3P1
169470,ENSG00000269802,ENST00000595644,
164598,ENSG00000269815,ENST00000594077,
91976,ENSG00000269821,ENST00000597346,KCNQ1OT1
171282,ENSG00000269825,ENST00000598322,
172153,ENSG00000269834,ENST00000594119,ZNF528-AS1
164581,ENSG00000269836,ENST00000594678,
165016,ENSG00000269837,ENST00000593576,IPO5P1
165361,ENSG00000269843,ENST00000596135,
164783,ENSG00000269845,ENST00000596710,CCNYL6
162892,ENSG00000269846,ENST00000598590,
165316,ENSG00000269858,ENST00000598654,EGLN2
166519,ENSG00000269867,ENST00000597780,
25851,ENSG00000269886,ENST00000602768,
68992,ENSG00000269888,ENST00000602890,
68935,ENSG00000269889,ENST00000602879,
98565,ENSG00000269892,ENST00000602431,
67898,ENSG00000269893,ENST00000654083,SNHG8
22250,ENSG00000269896,ENST00000602865,
130219,ENSG00000269901,ENST00000602779,
91518,ENSG00000269902,ENST00000602277,
132336,ENSG00000269903,ENST00000602327,
92055,ENSG00000269904,ENST00000602584,MAP2K4P1
128571,ENSG00000269906,ENST00000602954,
95553,ENSG00000269907,ENST00000602494,PTMAP11
128837,ENSG00000269910,ENST00000602722,
91662,ENSG00000269918,ENST00000602575,
59149,ENSG00000269919,ENST00000602426,
63832,ENSG00000269921,ENST00000602927,
92180,ENSG00000269924,ENST00000602578,
34932,ENSG00000269925,ENST00000602406,
127231,ENSG00000269927,ENST00000602957,
100687,ENSG00000269929,ENST00000652769,MIRLET7A1HG
27656,ENSG00000269934,ENST00000664490,
132637,ENSG00000269937,ENST00000569852,
138961,ENSG00000269938,ENST00000602601,
128838,ENSG00000269940,ENST00000602669,
130815,ENSG00000269947,ENST00000602597,
61146,ENSG00000269949,ENST00000602820,
134945,ENSG00000269951,ENST00000602975,
100645,ENSG00000269952,ENST00000602435,
60452,ENSG00000269955,ENST00000541515,FMC1-LUC7L2
27309,ENSG00000269956,ENST00000657773,MKNK1-AS1
128839,ENSG00000269958,ENST00000602422,
65735,ENSG00000269961,ENST00000602982,ERBIN-DT
25347,ENSG00000269967,ENST00000602889,
26581,ENSG00000269973,ENST00000602458,
29820,ENSG00000269981,ENST00000595919,
25958,ENSG00000269982,ENST00000602436,
68936,ENSG00000269984,ENST00000602342,
138960,ENSG00000269997,ENST00000602988,
138577,ENSG00000270006,ENST00000602282,C16orf95-DT
169932,ENSG00000270011,ENST00000446085,ZNF559-ZNF177
93429,ENSG00000270012,ENST00000602455,
130833,ENSG00000270016,ENST00000602595,
33823,ENSG00000270019,ENST00000602760,
130196,ENSG00000270020,ENST00000602739,
63484,ENSG00000270021,ENST00000602502,
166259,ENSG00000270022,ENST00000602478,
26578,ENSG00000270031,ENST00000602843,
132335,ENSG00000270039,ENST00000602802,
138959,ENSG00000270048,ENST00000602474,
137502,ENSG00000270049,ENST00000602592,ATP6V0D1-DT
133780,ENSG00000270055,ENST00000602663,
22909,ENSG00000270059,ENST00000602316,
104189,ENSG00000270060,ENST00000524412,
138962,ENSG00000270061,ENST00000602741,
128572,ENSG00000270062,ENST00000602615,
98530,ENSG00000270068,ENST00000602759,
98873,ENSG00000270069,ENST00000602461,MIR222HG
98616,ENSG00000270072,ENST00000366360,
92361,ENSG00000270076,ENST00000602443,
163035,ENSG00000270083,ENST00000602718,
27792,ENSG00000270084,ENST00000602767,GAS5-AS1
166114,ENSG00000270091,ENST00000602353,
138963,ENSG00000270095,ENST00000602558,
128836,ENSG00000270108,ENST00000602827,
27661,ENSG00000270110,ENST00000602778,
30344,ENSG00000270115,ENST00000602618,
164334,ENSG00000270116,ENST00000602568,
133011,ENSG00000270120,ENST00000602304,
132367,ENSG00000270127,ENST00000602585,
138958,ENSG00000270130,ENST00000602347,
58561,ENSG00000270133,ENST00000514061,
94397,ENSG00000270137,ENST00000602328,
68933,ENSG00000270141,ENST00000602385,TERC
63836,ENSG00000270147,ENST00000602749,
27827,ENSG00000270149,ENST00000289779,
61126,ENSG00000270157,ENST00000602609,
171980,ENSG00000270164,ENST00000597199,LINC01480
137475,ENSG00000270165,ENST00000602844,
68962,ENSG00000270170,ENST00000602845,NCBP2AS2
139123,ENSG00000270175,ENST00000602306,
64571,ENSG00000270177,ENST00000602919,PPP2CA-DT
93880,ENSG00000270179,ENST00000602900,
137767,ENSG00000270184,ENST00000602706,
23105,ENSG00000270190,ENST00000603052,
32167,ENSG00000270194,ENST00000604992,GOLGA4-AS1
32606,ENSG00000270210,ENST00000605056,
59080,ENSG00000270228,ENST00000603040,
34780,ENSG00000270231,ENST00000698216,NBPF8
169980,ENSG00000270240,ENST00000605548,
59446,ENSG00000270257,ENST00000604441,
94796,ENSG00000270259,ENST00000605600,
165070,ENSG00000270264,ENST00000605113,NDUFB8P2
91747,ENSG00000270268,ENST00000604895,CORO1CP1
26490,ENSG00000270277,ENST00000603415,
58734,ENSG00000270292,ENST00000603790,
102936,ENSG00000270296,ENST00000603161,STX8P1
161986,ENSG00000270299,ENST00000488788,
94057,ENSG00000270300,ENST00000636592,PHACTR2P1
139162,ENSG00000270344,ENST00000605233,POC1B-AS1
65896,ENSG00000270362,ENST00000604516,HMGN3-AS1
169971,ENSG00000270379,ENST00000604400,HEATR9
34775,ENSG00000270392,ENST00000604437,PFN1P2
62465,ENSG00000270405,ENST00000603054,
67540,ENSG00000270419,ENST00000604200,CAHM
65673,ENSG00000270426,ENST00000605082,
94571,ENSG00000270427,ENST00000603087,NRBF2P5
139103,ENSG00000270429,ENST00000605379,KNOP1P2
128254,ENSG00000270433,ENST00000604456,H3P37
26343,ENSG00000270441,ENST00000603877,LAMB2P1
131798,ENSG00000270445,ENST00000605712,COPS5P2
59034,ENSG00000270480,ENST00000603927,
130477,ENSG00000270482,ENST00000605329,
130438,ENSG00000270503,ENST00000604759,YTHDF2P1
58164,ENSG00000270504,ENST00000603791,
126982,ENSG00000270505,ENST00000604066,IGHV1OR15-1
94487,ENSG00000270510,ENST00000603803,
31104,ENSG00000270532,ENST00000603980,PEBP1P2
170390,ENSG00000270553,ENST00000605540,
28555,ENSG00000270557,ENST00000604340,
60809,ENSG00000270558,ENST00000603896,
28616,ENSG00000270562,ENST00000604491,
23110,ENSG00000270571,ENST00000604271,
26493,ENSG00000270574,ENST00000603521,
129532,ENSG00000270580,ENST00000605794,
168673,ENSG00000270587,ENST00000603263,FAM136DP
100295,ENSG00000270589,ENST00000603915,
64155,ENSG00000270604,ENST00000455957,HCG17
22588,ENSG00000270605,ENST00000604716,
167512,ENSG00000270614,ENST00000604303,
65438,ENSG00000270617,ENST00000603700,URGCP-MRPS24
35058,ENSG00000270629,ENST00000614999,NBPF14
59739,ENSG00000270638,ENST00000603994,
170707,ENSG00000270647,ENST00000604434,TAF15
33630,ENSG00000270659,ENST00000604818,
101466,ENSG00000270673,ENST00000603538,YTHDF3-DT
165720,ENSG00000270679,ENST00000605717,
60040,ENSG00000270681,ENST00000603472,
22876,ENSG00000270696,ENST00000604845,
63557,ENSG00000270706,ENST00000604252,PRMT1P1
34926,ENSG00000270722,ENST00000605806,RNVU1-31
92578,ENSG00000270726,ENST00000483543,
32750,ENSG00000270728,ENST00000604801,
100532,ENSG00000270755,ENST00000605780,
26170,ENSG00000270757,ENST00000604458,HSPE1-MOB4
169584,ENSG00000270760,ENST00000604228,
67136,ENSG00000270761,ENST00000604014,CD2AP-DT
165781,ENSG00000270781,ENST00000603088,
168923,ENSG00000270802,ENST00000603164,
166520,ENSG00000270804,ENST00000604665,
169966,ENSG00000270806,ENST00000605587,C17orf50
96481,ENSG00000270808,ENST00000604613,
34055,ENSG00000270820,ENST00000603652,USP34-DT
61749,ENSG00000270822,ENST00000603090,
59384,ENSG00000270839,ENST00000605088,
169969,ENSG00000270871,ENST00000603981,
26889,ENSG00000270872,ENST00000605551,SRGAP2D
129028,ENSG00000270878,ENST00000603606,GCATP1
32383,ENSG00000270882,ENST00000578186,H4C14
169950,ENSG00000270885,ENST00000603017,RASL10B
59504,ENSG00000270890,ENST00000604280,
169970,ENSG00000270894,ENST00000603678,
60102,ENSG00000270896,ENST00000604495,
92596,ENSG00000270903,ENST00000604913,HNRNPA3P9
26085,ENSG00000270914,ENST00000603287,
95722,ENSG00000270917,ENST00000603920,
128697,ENSG00000270926,ENST00000605711,
68069,ENSG00000270933,ENST00000602992,
62425,ENSG00000270953,ENST00000604965,
26489,ENSG00000270956,ENST00000604692,
69107,ENSG00000270959,ENST00000605573,LPP-AS2
127770,ENSG00000270964,ENST00000604760,MAP2K5-DT
91879,ENSG00000270966,ENST00000603391,
169986,ENSG00000270977,ENST00000604907,
63579,ENSG00000270987,ENST00000604292,
168897,ENSG00000270993,ENST00000604684,
130780,ENSG00000271002,ENST00000603489,
26492,ENSG00000271011,ENST00000604215,
169989,ENSG00000271013,ENST00000603850,LRRC37A9P
94317,ENSG00000271022,ENST00000603448,
130832,ENSG00000271029,ENST00000605314,
167019,ENSG00000271032,ENST00000605640,
59264,ENSG00000271040,ENST00000603032,TMEM242-DT
62290,ENSG00000271064,ENST00000603786,
24164,ENSG00000271092,ENST00000604534,TLCD4-RWDD3
129676,ENSG00000271105,ENST00000604266,SCML2P2
167004,ENSG00000271109,ENST00000657506,
58148,ENSG00000271119,ENST00000605200,
62050,ENSG00000271122,ENST00000605778,HERPUD2-AS1
26494,ENSG00000271141,ENST00000605334,
95073,ENSG00000271147,ENST00000602463,ARMCX5-GPRASP2
26665,ENSG00000271151,ENST00000605739,
97400,ENSG00000271155,ENST00000604104,
27824,ENSG00000271161,ENST00000603861,BOLA2P2
59449,ENSG00000271185,ENST00000604183,
68125,ENSG00000271204,ENST00000605249,
58776,ENSG00000271218,ENST00000474641,
25465,ENSG00000271228,ENST00000605811,
161845,ENSG00000271254,ENST00000614336,
58960,ENSG00000271265,ENST00000604082,
26870,ENSG00000271267,ENST00000604995,
169979,ENSG00000271268,ENST00000605454,
31061,ENSG00000271270,ENST00000605830,TMCC1-DT
162758,ENSG00000271303,ENST00000381962,SRXN1
28556,ENSG00000271320,ENST00000604239,
129967,ENSG00000271327,ENST00000605595,
100646,ENSG00000271335,ENST00000603160,CCNY-AS1
171437,ENSG00000271366,ENST00000604161,
58556,ENSG00000271367,ENST00000605281,
30942,ENSG00000271380,ENST00000605085,
30070,ENSG00000271383,ENST00000651566,NBPF19
126918,ENSG00000271424,ENST00000604758,GLRX5P3
31152,ENSG00000271425,ENST00000583866,NBPF10
24330,ENSG00000271427,ENST00000604156,
30107,ENSG00000271428,ENST00000604049,MPHOSPH6P1
169952,ENSG00000271447,ENST00000615317,MMP28
22726,ENSG00000271452,ENST00000604219,
97335,ENSG00000271500,ENST00000603687,
169982,ENSG00000271503,ENST00000605140,CCL5
91786,ENSG00000271533,ENST00000604070,
65675,ENSG00000271538,ENST00000605270,LINC02427
65215,ENSG00000271550,ENST00000603878,BNIP3P11
58959,ENSG00000271551,ENST00000603191,
63927,ENSG00000271553,ENST00000605836,
35010,ENSG00000271554,ENST00000466576,
35216,ENSG00000271576,ENST00000605506,PRKACB-DT
29097,ENSG00000271580,ENST00000603227,
60955,ENSG00000271581,ENST00000603274,
27460,ENSG00000271590,ENST00000603748,
31142,ENSG00000271601,ENST00000604000,LIX1L
168738,ENSG00000271605,ENST00000615220,MILR1
60285,ENSG00000271607,ENST00000605131,
131258,ENSG00000271614,ENST00000605386,ATP2B1-AS1
22212,ENSG00000271643,ENST00000604982,PDCD6IP-DT
65674,ENSG00000271646,ENST00000605834,IRF2-DT
61021,ENSG00000271662,ENST00000603917,
61035,ENSG00000271664,ENST00000605566,
93929,ENSG00000271670,ENST00000605549,
61523,ENSG00000271676,ENST00000603335,
27502,ENSG00000271680,ENST00000604222,
95125,ENSG00000271698,ENST00000531225,
60682,ENSG00000271711,ENST00000604339,
64215,ENSG00000271714,ENST00000606270,
29466,ENSG00000271716,ENST00000607849,
168378,ENSG00000271717,ENST00000605980,
132951,ENSG00000271725,ENST00000607019,
58165,ENSG00000271727,ENST00000607644,
58633,ENSG00000271730,ENST00000605885,
66082,ENSG00000271737,ENST00000606089,
22826,ENSG00000271741,ENST00000487874,
97806,ENSG00000271743,ENST00000607368,
101410,ENSG00000271751,ENST00000607857,
61108,ENSG00000271754,ENST00000607571,
65332,ENSG00000271755,ENST00000607727,
135016,ENSG00000271780,ENST00000607414,
59999,ENSG00000271781,ENST00000607068,
162191,ENSG00000271784,ENST00000606362,TP53RK-DT
61480,ENSG00000271788,ENST00000607715,
58979,ENSG00000271789,ENST00000607386,
59642,ENSG00000271795,ENST00000606930,
58675,ENSG00000271797,ENST00000606615,
162592,ENSG00000271798,ENST00000606420,SNORA51
96475,ENSG00000271816,ENST00000580790,
129651,ENSG00000271819,ENST00000607728,RNU6-94P
60316,ENSG00000271821,ENST00000606909,
26260,ENSG00000271825,ENST00000606180,
64570,ENSG00000271828,ENST00000606813,
99682,ENSG00000271830,ENST00000606457,
93618,ENSG00000271833,ENST00000607259,
24723,ENSG00000271843,ENST00000607115,
58735,ENSG00000271849,ENST00000606424,MAN2A1-DT
130895,ENSG00000271851,ENST00000607496,
30395,ENSG00000271853,ENST00000497086,
32977,ENSG00000271855,ENST00000607241,
23159,ENSG00000271856,ENST00000607746,LINC01215
58511,ENSG00000271857,ENST00000606796,
22843,ENSG00000271858,ENST00000606259,
58552,ENSG00000271862,ENST00000607625,
22180,ENSG00000271868,ENST00000607415,
101465,ENSG00000271869,ENST00000607315,DCTN6-DT
59018,ENSG00000271871,ENST00000607378,
93454,ENSG00000271882,ENST00000607176,
93295,ENSG00000271886,ENST00000606724,MIR98
58182,ENSG00000271888,ENST00000607711,JARID2-DT
27694,ENSG00000271889,ENST00000605902,
67542,ENSG00000271913,ENST00000607391,TAGAP-AS1
28078,ENSG00000271916,ENST00000607740,
66279,ENSG00000271918,ENST00000606662,
100589,ENSG00000271933,ENST00000606511,
28095,ENSG00000271936,ENST00000606114,
28591,ENSG00000271937,ENST00000607510,
96333,ENSG00000271938,ENST00000605981,
32342,ENSG00000271943,ENST00000693715,
27689,ENSG00000271947,ENST00000607613,
95219,ENSG00000271959,ENST00000606664,
30400,ENSG00000271964,ENST00000607464,
95596,ENSG00000271966,ENST00000607397,ARFGEF1-DT
93176,ENSG00000271971,ENST00000607706,
28090,ENSG00000271976,ENST00000607783,
67950,ENSG00000271978,ENST00000606227,
58157,ENSG00000271980,ENST00000606194,
163211,ENSG00000271984,ENST00000607703,
25445,ENSG00000271989,ENST00000607572,
33535,ENSG00000271991,ENST00000607190,TTC32-DT
25242,ENSG00000271992,ENST00000607679,
31584,ENSG00000271993,ENST00000607744,
26261,ENSG00000271996,ENST00000606200,
22170,ENSG00000272002,ENST00000606959,LINC02973
27387,ENSG00000272004,ENST00000607013,
165617,ENSG00000272006,ENST00000606668,
66990,ENSG00000272008,ENST00000606274,
59748,ENSG00000272009,ENST00000605945,
93905,ENSG00000272010,ENST00000606963,
58691,ENSG00000272023,ENST00000607688,AFF4-DT
30398,ENSG00000272030,ENST00000607839,
31143,ENSG00000272031,ENST00000606888,ANKRD34A
102905,ENSG00000272034,ENST00000606526,SNORD14A
94576,ENSG00000272037,ENST00000606361,
62878,ENSG00000272040,ENST00000606908,
101275,ENSG00000272043,ENST00000607393,
64108,ENSG00000272047,ENST00000648328,GTF2H5
58154,ENSG00000272049,ENST00000607691,
24793,ENSG00000272054,ENST00000606229,
101943,ENSG00000272055,ENST00000606623,RNU6-6P
30312,ENSG00000272056,ENST00000607407,
28726,ENSG00000272068,ENST00000606343,BCAN-AS1
66071,ENSG00000272070,ENST00000606901,
61701,ENSG00000272072,ENST00000607036,
92159,ENSG00000272076,ENST00000605991,
27441,ENSG00000272077,ENST00000606008,
22756,ENSG00000272078,ENST00000606802,
130644,ENSG00000272079,ENST00000607794,
32749,ENSG00000272084,ENST00000606379,
66070,ENSG00000272086,ENST00000606994,GOLPH3-DT
68108,ENSG00000272087,ENST00000607624,
94725,ENSG00000272092,ENST00000607047,
60108,ENSG00000272097,ENST00000606522,TMEM14B-DT
27560,ENSG00000272100,ENST00000606527,
27371,ENSG00000272106,ENST00000607222,
59946,ENSG00000272109,ENST00000667085,
61727,ENSG00000272112,ENST00000607135,
95157,ENSG00000272115,ENST00000607491,
59450,ENSG00000272129,ENST00000606629,
96476,ENSG00000272140,ENST00000415917,
58201,ENSG00000272142,ENST00000653195,
128514,ENSG00000272143,ENST00000606448,FGF14-AS2
61482,ENSG00000272144,ENST00000607250,
35803,ENSG00000272145,ENST00000606277,NFYC-AS1
24480,ENSG00000272146,ENST00000606192,ARF4-AS1
30314,ENSG00000272148,ENST00000607659,
34927,ENSG00000272150,ENST00000619932,NBPF25P
26761,ENSG00000272153,ENST00000607459,
93257,ENSG00000272155,ENST00000606067,
22877,ENSG00000272156,ENST00000606436,
131112,ENSG00000272158,ENST00000606934,
94726,ENSG00000272159,ENST00000606593,
60238,ENSG00000272170,ENST00000606123,KLC4-AS1
94557,ENSG00000272172,ENST00000607376,
104088,ENSG00000272173,ENST00000607421,
27088,ENSG00000272182,ENST00000607214,
24841,ENSG00000272183,ENST00000606287,
101411,ENSG00000272186,ENST00000607709,VPS11-DT
60957,ENSG00000272189,ENST00000607749,MAP7-AS1
101184,ENSG00000272192,ENST00000607622,PDE7A-DT
31442,ENSG00000272195,ENST00000607453,
35317,ENSG00000272205,ENST00000606967,POU2F1-DT
23485,ENSG00000272211,ENST00000606818,
63108,ENSG00000272217,ENST00000606432,
60805,ENSG00000272219,ENST00000606640,
62933,ENSG00000272221,ENST00000606743,
60235,ENSG00000272223,ENST00000607790,
97784,ENSG00000272240,ENST00000606572,
62969,ENSG00000272248,ENST00000606564,
91741,ENSG00000272256,ENST00000606596,
26471,ENSG00000272263,ENST00000606447,
92516,ENSG00000272264,ENST00000607017,
91527,ENSG00000272267,ENST00000607598,
67104,ENSG00000272269,ENST00000606771,NUP153-AS1
67962,ENSG00000272273,ENST00000607333,IER3-AS1
31699,ENSG00000272275,ENST00000606907,
59834,ENSG00000272277,ENST00000606441,
58306,ENSG00000272279,ENST00000607350,
32345,ENSG00000272282,ENST00000606069,LINC02084
67943,ENSG00000272288,ENST00000606971,ILRUN-AS1
22886,ENSG00000272305,ENST00000607495,
58412,ENSG00000272316,ENST00000606125,
65015,ENSG00000272323,ENST00000606401,TTC23L-AS1
58543,ENSG00000272325,ENST00000607016,NUDT3
170323,ENSG00000272333,ENST00000673918,KMT2B
22218,ENSG00000272334,ENST00000607089,
58365,ENSG00000272335,ENST00000607056,
91880,ENSG00000272338,ENST00000606064,
59908,ENSG00000272341,ENST00000606924,
95245,ENSG00000272343,ENST00000606048,
59859,ENSG00000272345,ENST00000607014,
63577,ENSG00000272347,ENST00000606540,
58769,ENSG00000272356,ENST00000607434,
64105,ENSG00000272359,ENST00000607443,RNU4-89P
100641,ENSG00000272366,ENST00000607385,
128746,ENSG00000272368,ENST00000548468,
131963,ENSG00000272369,ENST00000607353,
132265,ENSG00000272372,ENST00000606772,
62554,ENSG00000272374,ENST00000605896,
91915,ENSG00000272375,ENST00000606555,
61481,ENSG00000272382,ENST00000607830,
101299,ENSG00000272384,ENST00000607710,
65353,ENSG00000272391,ENST00000615331,POM121C
170585,ENSG00000272395,ENST00000606380,IFNL4
58584,ENSG00000272398,ENST00000619133,CD24
59860,ENSG00000272402,ENST00000606921,
28730,ENSG00000272405,ENST00000605886,
58765,ENSG00000272416,ENST00000606482,
31109,ENSG00000272419,ENST00000578899,LINC01145
22686,ENSG00000272420,ENST00000607858,
92656,ENSG00000272425,ENST00000606235,
29160,ENSG00000272432,ENST00000607698,
24709,ENSG00000272434,ENST00000607245,
58379,ENSG00000272442,ENST00000505802,
130324,ENSG00000272444,ENST00000607122,
96858,ENSG00000272447,ENST00000605920,
35573,ENSG00000272449,ENST00000644246,
27253,ENSG00000272455,ENST00000607307,MRPL20-DT
64638,ENSG00000272459,ENST00000606358,FAM193B-DT
65832,ENSG00000272462,ENST00000658335,LINC02980
67105,ENSG00000272463,ENST00000606285,
65327,ENSG00000272468,ENST00000607175,
66653,ENSG00000272476,ENST00000606070,
