,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
ENSG00000135912,11.75146572,11.28505274,11.71720181,9.695453057,10.44571707,9.943181665
ENSG00000135929,5.684002536,8.201604878,6.09381558,5.88294886,10.03806922,5.951075045
ENSG00000135925,7.652269891,7.391445123,8.609124123,7.653350517,7.85546885,8.857196708
ENSG00000272644,6.512361826,6.212790155,6.417368493,6.517105505,6.225570687,6.538124066
ENSG00000187736,7.850026848,7.66190564,7.739125741,8.288769632,7.716181466,7.833967762
ENSG00000280537,6.166599461,5.967778528,5.97426954,6.47063773,6.016855862,6.359686744
ENSG00000213901,6.212174677,6.212790155,6.328775079,6.494239099,6.113084811,6.682395028
ENSG00000115649,12.50409502,12.29698567,12.65775112,13.33498876,13.09584457,13.31493771
ENSG00000144567,12.51329562,12.18982748,12.46312783,13.97842267,13.26921153,13.89769312
ENSG00000158552,10.03493559,10.09694951,9.723100477,11.47301543,11.00620323,11.28736964
ENSG00000115657,8.915599036,8.367596261,8.589356807,8.576758153,8.317499689,8.543561243
ENSG00000198925,11.64036308,11.7945545,11.4228446,12.41558145,12.12488136,12.40400465
ENSG00000163516,9.497438508,10.3130163,9.289700523,11.15194113,10.97302712,11.30057283
ENSG00000163521,7.218679419,7.525622309,7.239434727,7.527109035,8.252152251,7.664434585
ENSG00000115661,10.20531545,10.32767557,10.00477826,11.09233772,10.9538159,11.19030655
ENSG00000127824,12.13761675,12.3558448,11.43975896,12.66479736,13.5125932,12.48450149
ENSG00000243910,6.512361826,6.314537953,6.359695104,6.517105505,6.421868569,6.497529838
ENSG00000135924,11.97230809,12.36378745,11.94520318,12.34374319,12.15881532,12.60765076
ENSG00000054356,5.990074363,6.173951857,5.684002536,5.88294886,6.016855862,6.061164679
ENSG00000123992,13.15429334,12.35804024,13.07472245,10.87170636,10.9717104,11.0023043
ENSG00000175084,6.395906702,6.131617921,6.543505487,5.88294886,6.068066365,5.684002536
ENSG00000072195,6.253970968,6.173951857,6.389167843,6.641726071,6.490586911,6.977509478
ENSG00000268603,6.253970968,5.967778528,6.224787199,6.367314084,5.684002536,6.557637453
ENSG00000144591,11.49232324,11.39073065,11.19306718,11.37532654,11.22863101,11.21519195
ENSG00000123989,12.78258218,11.68687534,12.68568612,12.83551449,12.04891479,12.87087202
ENSG00000188760,6.681070627,6.945910938,6.691392152,7.028540909,7.231598388,7.155755418
ENSG00000124006,6.058513389,6.45326313,6.039207632,5.965133095,6.810744174,6.333626357
ENSG00000144589,11.55771781,11.41940392,11.30152652,11.01521491,11.40235028,10.70429347
ENSG00000114923,6.589028203,6.212790155,6.444439246,5.965133095,5.876459265,6.145279158
ENSG00000116106,6.058513389,6.282649104,6.543505487,6.766961136,6.490586911,7.468638223
ENSG00000233868,5.90063054,5.967778528,6.09381558,6.028044969,6.113084811,6.061164679
ENSG00000226666,5.90063054,6.131617921,5.97426954,5.88294886,5.955976396,6.061164679
ENSG00000267034,5.90063054,6.610686002,5.684002536,5.684002536,5.684002536,5.684002536
ENSG00000237732,5.990074363,6.776724038,6.09381558,5.684002536,5.684002536,5.951075045
ENSG00000163082,9.940657278,13.24050481,11.98848297,6.080957172,7.787698062,6.965304408
ENSG00000261428,6.456536923,6.630803293,6.63122822,6.207898878,6.225570687,6.408808821
ENSG00000116120,12.35470835,11.940521,12.18051099,9.619949963,10.28417297,9.822723237
ENSG00000235225,5.684002536,5.967778528,6.141806269,6.028044969,5.684002536,5.872985945
ENSG00000123983,11.47063651,11.53406433,11.33282654,10.88148159,11.2158995,10.58311094
ENSG00000152056,8.389449365,8.107636166,9.603775561,7.172191086,7.354336868,7.378962367
ENSG00000085449,11.68583641,11.40832087,11.86184535,12.08091887,11.91940148,12.21960817
ENSG00000135900,11.39299127,10.71399555,11.01807834,10.63170843,10.53940685,10.25993396
ENSG00000135919,11.27552733,10.08504486,10.63578218,8.320888491,8.954384248,7.013284027
ENSG00000124019,5.990074363,5.967778528,7.228105426,6.976021419,6.749152272,8.526042161
ENSG00000274629,6.363389184,6.212790155,6.328775079,6.27712853,6.225570687,6.454566232
ENSG00000036257,12.61908879,12.36324108,12.59753271,12.82873378,12.30548829,12.84754298
ENSG00000228446,5.90063054,6.031277264,6.141806269,5.965133095,6.068066365,6.145279158
ENSG00000135905,13.04890443,13.49709067,13.5331868,13.77225651,13.6075766,13.10414612
ENSG00000169047,7.85764557,7.567271281,7.001510832,6.83143489,7.180665534,6.432068258
ENSG00000144468,11.0040172,10.96379752,11.44463264,10.57813597,10.66941296,11.22428106
ENSG00000081052,5.684002536,5.884823932,6.039207632,5.88294886,6.371894938,6.277846683
ENSG00000169031,5.990074363,6.084680694,6.09381558,6.080957172,6.016855862,6.145279158
ENSG00000236432,6.116049387,6.131617921,6.039207632,6.243638289,6.258007383,6.557637453
ENSG00000168958,11.76645502,11.26060869,11.2913412,11.25673773,11.04615816,10.98163991
ENSG00000173744,13.79936075,13.33798124,13.80931084,11.96023342,11.82635307,11.84791841
ENSG00000115009,8.14348295,9.584738572,7.056112649,5.88294886,6.225570687,5.872985945
ENSG00000153827,14.47715589,14.39950965,14.64540385,14.06397067,14.07472362,13.9348723
ENSG00000153832,6.723616076,6.54713893,6.958600472,7.467563413,7.116318349,7.710581889
ENSG00000163053,6.744146361,6.524755774,8.085498953,5.88294886,6.068066365,6.682395028
ENSG00000225963,7.510944774,7.591607217,7.029164777,7.704838317,7.654543265,7.773747708
ENSG00000135899,10.62738025,10.55259312,10.00183563,10.54633329,10.26277647,10.05430567
ENSG00000079263,13.99818817,13.53214479,14.08185965,13.15479836,12.58285082,12.6901985
ENSG00000185404,10.61780588,10.50379814,11.30391264,11.42499826,11.03548535,11.90952356
ENSG00000279964,6.116049387,6.131617921,5.889425093,5.965133095,6.113084811,5.684002536
ENSG00000067066,12.32464546,12.8208695,11.84269395,12.60731858,12.61944516,12.33364186
ENSG00000243650,6.116049387,6.344798264,6.09381558,6.47063773,6.317676649,6.432068258
ENSG00000250011,6.058513389,5.684002536,6.29618768,5.684002536,5.684002536,6.145279158
ENSG00000235419,6.329109341,6.401249615,6.224787199,6.127464679,6.068066365,6.061164679
ENSG00000183022,6.253970968,6.031277264,6.224787199,6.169412848,6.225570687,5.951075045
ENSG00000226125,5.684002536,5.684002536,5.889425093,5.965133095,6.225570687,5.872985945
ENSG00000135932,14.73105993,14.38914845,14.84929531,13.7097344,14.06888954,13.67734472
ENSG00000237758,6.363389184,6.45326313,6.519953428,6.127464679,6.468412658,6.105385029
ENSG00000135916,10.81779209,9.641952889,10.54483174,11.78873701,10.80648527,11.75949805
ENSG00000135898,7.205837398,6.401249615,6.470497404,9.204311021,6.553389672,6.95295225
ENSG00000238062,6.212174677,5.967778528,6.261649895,6.783502176,6.190960507,6.333626357
ENSG00000204128,6.395906702,8.774861329,6.328775079,5.965133095,10.1021529,6.010865934
ENSG00000261829,6.456536923,6.282649104,6.566358688,5.88294886,6.749152272,6.010865934
ENSG00000173692,14.48250876,14.47287795,14.74327993,13.17754405,14.16362827,13.21123984
ENSG00000135914,7.218679419,6.650444886,7.416850729,6.243638289,6.258007383,6.791331717
ENSG00000135931,11.41586852,8.905243277,9.904336596,6.27712853,7.354336868,6.613438665
ENSG00000237039,7.125535699,6.54713893,6.519953428,6.906355321,6.764940439,6.820214893
ENSG00000156966,5.684002536,8.706581823,5.684002536,5.684002536,7.299292393,5.684002536
ENSG00000172799,6.744146361,6.610686002,5.684002536,6.47063773,6.665727502,5.684002536
ENSG00000233538,7.192847831,6.314537953,6.691392152,6.394675016,6.113084811,6.105385029
ENSG00000115053,16.67219013,16.20810603,16.70998577,14.69985768,14.94679633,14.9039803
ENSG00000206885,6.42689428,6.212790155,6.495641101,6.080957172,6.068066365,6.306399962
ENSG00000207280,6.329109341,6.212790155,6.359695104,5.88294886,6.016855862,6.061164679
ENSG00000283491,5.990074363,6.031277264,5.684002536,5.684002536,6.225570687,5.872985945
ENSG00000181798,6.058513389,6.031277264,6.039207632,6.207898878,6.39735457,6.010865934
ENSG00000171596,7.966921154,10.32205506,8.464457088,9.824573654,12.45377456,10.7975503
ENSG00000231494,5.684002536,6.131617921,5.684002536,5.684002536,6.345379965,6.010865934
ENSG00000187514,17.07407848,16.63404489,16.58381662,16.30942051,16.51549443,15.90122887
ENSG00000156973,9.954268852,9.986078558,9.699654429,10.66257145,10.82847775,10.25993396
ENSG00000144524,11.52681192,11.69948505,10.91490131,10.66692694,11.06171126,10.63217154
ENSG00000237641,6.058513389,6.401249615,6.141806269,6.207898878,6.016855862,6.518100858
ENSG00000261096,6.212174677,6.314537953,6.039207632,5.965133095,6.225570687,6.145279158
ENSG00000163273,6.456536923,6.084680694,6.729296722,5.684002536,6.553389672,5.872985945
ENSG00000144535,10.19102648,10.65445234,10.21877296,10.49335187,10.80426744,10.58311094
ENSG00000251485,6.166599461,6.212790155,6.224787199,6.169412848,6.611488554,6.306399962
ENSG00000171551,7.428393162,8.041138663,7.095302903,5.684002536,6.113084811,5.872985945
ENSG00000196811,6.166599461,6.084680694,6.224787199,6.207898878,6.068066365,6.181888762
ENSG00000221944,7.872751163,7.323304791,7.776009808,7.319327628,7.406933883,7.491986069
ENSG00000135930,12.49105657,12.37954273,12.07587447,12.26785223,12.41605288,11.74508633
ENSG00000237126,6.821947294,6.501690324,6.710547971,6.660760119,6.854423589,6.791331717
ENSG00000115468,6.058513389,5.884823932,6.039207632,6.127464679,6.288621095,6.061164679
ENSG00000204120,12.62440571,12.73942866,12.61756654,12.72884073,12.63407643,12.63235284
ENSG00000241409,5.990074363,5.884823932,5.97426954,5.965133095,6.153695847,6.061164679
ENSG00000115474,6.116049387,5.967778528,6.09381558,6.080957172,6.868553314,7.145433807
ENSG00000182600,6.116049387,6.630803293,6.389167843,6.660760119,6.512108865,6.834332061
ENSG00000066248,5.684002536,5.967778528,6.1850857,5.88294886,5.684002536,5.872985945
ENSG00000168918,12.58486119,13.45643299,11.94022796,14.92902241,14.86286608,14.80780566
ENSG00000263941,6.456536923,6.610686002,6.039207632,6.715453324,6.611488554,6.714897443
ENSG00000085978,12.03633996,12.0358322,11.75256381,12.5260561,12.40073249,12.75377109
ENSG00000252010,5.990074363,5.967778528,5.97426954,6.080957172,6.153695847,6.181888762
ENSG00000251791,6.058513389,6.131617921,5.97426954,6.028044969,6.113084811,6.181888762
ENSG00000130561,5.90063054,5.884823932,6.141806269,6.028044969,5.876459265,5.872985945
ENSG00000077044,11.26942914,10.43466472,11.20588366,10.99596386,10.51066524,10.96195415
ENSG00000085982,8.534997825,9.703914042,9.117311024,9.664330412,10.0790679,10.20257587
ENSG00000123485,10.20531545,11.5504792,8.307751058,11.55138005,12.29946896,9.5802185
ENSG00000224287,6.744146361,6.344798264,6.543505487,6.560863378,6.421868569,6.576674769
ENSG00000228162,5.684002536,5.684002536,5.684002536,5.965133095,5.684002536,6.215893106
ENSG00000231682,5.684002536,5.684002536,6.29618768,5.684002536,5.684002536,6.277846683
ENSG00000188042,12.96044014,11.54759601,13.1143315,14.26613471,13.35813348,14.81622431
ENSG00000130147,6.723616076,7.218506969,6.958600472,6.169412848,6.421868569,6.277846683
ENSG00000157985,6.058513389,7.127105567,6.09381558,6.207898878,7.755682037,6.940448491
ENSG00000227252,5.684002536,6.248855168,5.97426954,6.207898878,6.512108865,6.538124066
ENSG00000198612,11.58197424,11.7311706,11.34272391,11.10008534,11.5213866,10.80398602
ENSG00000163359,6.166599461,10.01146701,6.141806269,6.207898878,8.150252363,5.951075045
ENSG00000222022,5.684002536,6.688413461,5.889425093,5.684002536,5.955976396,5.684002536
ENSG00000222032,5.684002536,6.809784147,5.684002536,5.684002536,6.225570687,5.684002536
ENSG00000115648,5.990074363,5.967778528,5.684002536,5.684002536,6.258007383,5.684002536
ENSG00000124831,14.50264157,14.39203031,14.30544029,14.07162133,14.1054214,13.25960832
ENSG00000177483,6.166599461,6.373645091,6.141806269,6.660760119,6.533028503,6.333626357
ENSG00000132329,13.5829532,12.92115643,10.98722543,13.72817351,11.87151203,11.04155521
ENSG00000184182,13.73691857,13.19625244,12.76703342,12.84629778,11.92042509,11.94455048
ENSG00000258984,6.512361826,6.501690324,6.29618768,6.715453324,6.421868569,6.454566232
ENSG00000132330,9.877754629,10.08769888,9.335010847,8.628537148,8.419932699,8.128146564
ENSG00000144488,5.990074363,5.884823932,5.684002536,6.028044969,6.068066365,5.684002536
ENSG00000178752,7.470367738,7.185100023,6.224787199,6.394675016,6.225570687,5.684002536
ENSG00000132323,11.52396917,11.3504878,11.18013571,10.85501103,10.84727,10.37206837
ENSG00000186235,6.512361826,6.314537953,6.63122822,6.127464679,6.6299629,6.277846683
ENSG00000144485,9.670568702,9.831468687,8.663026623,9.778515657,10.4997374,8.78292427
ENSG00000132326,10.54557769,10.81261588,10.58955795,7.808659104,9.375412227,8.591471326
ENSG00000204104,9.262431698,9.087364238,9.804801859,9.930007714,9.720565877,10.2014918
ENSG00000065802,11.65082458,11.51007395,11.81285334,11.1735189,11.59760514,11.12386179
ENSG00000229915,6.876360283,6.825887558,6.495641101,6.622249602,6.68306074,6.454566232
ENSG00000068024,10.26382466,10.07304072,10.66579387,9.648511566,9.872612445,10.89051943
ENSG00000222020,6.42689428,6.344798264,6.63122822,6.783502176,6.6299629,7.235072749
ENSG00000130414,11.92741068,11.72692924,11.76819813,11.92324045,11.91290165,11.77667679
ENSG00000264279,5.990074363,5.684002536,5.97426954,6.028044969,6.113084811,6.010865934
ENSG00000213048,5.90063054,5.684002536,5.97426954,5.88294886,5.876459265,6.105385029
ENSG00000172428,11.77508751,11.00573231,11.31578437,11.4260258,11.15862068,11.07740657
ENSG00000063660,10.71479657,10.3004945,11.68186827,10.38644558,10.42564685,9.940582928
ENSG00000144504,8.997403926,9.349899578,9.572321704,9.740904135,9.852674043,10.14509071
ENSG00000188542,8.606796274,8.551323676,8.933537922,8.769988368,8.845213537,9.150145978
ENSG00000142327,12.03434395,12.54163852,12.19664726,14.31761661,14.18621226,14.09966074
ENSG00000260942,7.384905479,7.090784795,7.336683302,7.591821473,7.668501079,7.581186361
ENSG00000142330,11.0363054,10.80538874,10.7583544,10.93300674,11.06480184,10.7975503
ENSG00000178623,10.04609811,10.62464411,11.11843158,9.410612354,11.08381687,9.718796206
ENSG00000130294,5.990074363,5.967778528,6.09381558,5.684002536,5.955976396,6.105385029
ENSG00000162804,7.569409309,7.292849596,8.008562421,12.01690316,9.494444746,12.2403051
ENSG00000122085,10.57885861,10.35104473,10.53977527,11.20678733,10.26708132,11.32164885
ENSG00000115687,8.602415777,9.620076064,8.71492631,10.58183168,10.61392127,10.62006224
ENSG00000115685,11.77221575,12.02723505,11.55891453,12.29425192,12.25445231,12.01800264
ENSG00000146205,7.872751163,7.542450208,7.482861729,6.27712853,6.749152272,6.432068258
ENSG00000115677,14.30392426,14.30971701,14.04223038,14.30908167,14.0996351,14.24826171
ENSG00000168385,14.11232369,13.83566447,13.96643437,14.01275733,13.91522629,13.79741751
ENSG00000223374,6.253970968,6.212790155,6.29618768,6.028044969,6.225570687,6.557637453
ENSG00000006607,11.38361229,10.63736548,11.19563961,9.237699385,9.612817465,9.205593687
ENSG00000115694,11.87483727,11.4366498,11.67819488,12.1462711,11.74471702,11.99257695
ENSG00000176720,7.895088061,6.793400613,7.716476488,6.539296354,6.421868569,6.557637453
ENSG00000176946,12.09879596,11.34551588,11.69009935,11.54288026,11.14291492,11.30662606
ENSG00000168397,12.44070837,12.06938235,12.08040379,11.99387835,11.87855184,12.08114409
ENSG00000168393,11.17254076,11.40885057,10.36780514,11.3742622,11.85018403,10.24948332
ENSG00000168395,11.17399248,10.78430427,11.36117189,10.33370014,10.56671343,10.98037794
ENSG00000235351,6.116049387,5.884823932,6.328775079,5.965133095,6.153695847,6.333626357
ENSG00000180902,8.787086635,8.308269423,9.000459611,9.818308144,9.157297271,10.80754903
ENSG00000215692,6.538771651,6.031277264,6.470497404,6.420943357,6.153695847,6.613438665
ENSG00000154252,6.363389184,6.344798264,6.29618768,6.815726725,6.39735457,6.648622343
ENSG00000215023,5.990074363,5.684002536,5.889425093,6.028044969,5.684002536,6.384711672
ENSG00000224272,6.363389184,6.477882595,5.889425093,6.622249602,6.468412658,6.277846683
ENSG00000204099,6.363389184,6.373645091,6.09381558,6.494239099,6.700053429,6.518100858
ENSG00000235151,6.42689428,6.248855168,6.495641101,6.420943357,6.068066365,6.538124066
ENSG00000188389,13.97163113,11.21831991,13.15271661,9.05695982,7.559841695,9.895668587
ENSG00000188011,6.116049387,5.967778528,6.039207632,6.028044969,6.016855862,5.872985945
ENSG00000233806,6.212174677,6.084680694,6.470497404,6.27712853,6.345379965,6.848243752
ENSG00000216921,5.90063054,5.684002536,5.97426954,6.028044969,5.876459265,6.061164679
ENSG00000237940,5.90063054,5.684002536,6.141806269,6.169412848,6.068066365,6.714897443
ENSG00000261186,5.990074363,6.031277264,6.039207632,5.88294886,6.153695847,6.277846683
ENSG00000220804,7.887684589,7.623336287,7.768716927,7.630627916,7.440758135,7.595449694
ENSG00000091181,5.684002536,6.131617921,5.684002536,5.88294886,6.468412658,6.497529838
ENSG00000072756,10.98924806,10.87147223,10.58170752,9.843207531,10.23996206,9.328465021
ENSG00000281584,6.456536923,6.173951857,6.29618768,6.243638289,5.955976396,6.277846683
ENSG00000113851,10.38297373,10.63464892,10.42488374,11.99387835,11.40235028,12.0121511
ENSG00000271870,6.395906702,6.872632807,6.671805153,6.602302164,6.962182103,6.746248139
ENSG00000144455,10.83165956,10.1838423,10.40610806,11.14384353,10.63986264,10.92109925
ENSG00000170364,10.55117822,9.862822635,9.899599654,8.971431425,8.994222049,8.365453204
ENSG00000231249,6.681070627,6.084680694,6.261649895,6.394675016,5.876459265,6.247764386
ENSG00000150995,14.37928966,13.28877215,14.23203563,12.39998183,11.61836144,12.88762
ENSG00000235947,6.292768387,5.684002536,6.1850857,6.127464679,5.876459265,6.010865934
